word	context	positions	gold_sense_id	predict_sense_id
rag	She was surrounded by a pack of dogs that grabbed at her arms and legs and pulled her across the ground like a rag doll.	111-114	0	0
rag	Christopher rearranged the floor plan for maximum light, installed stock kitchen cabinets gently aged with a tea-stained rag (below), and focused on simple pine and painted furnishings.	121-124	0	0
rag	"I follow those rags for kicks, "" Charles says. """	15-19	2	0
rag	"Don't rag on me about a few joints, will you, Felicia? """	6-9	9	2
rag	to rags to bind the wounds of the Spartiates and their allies.	3-7	0	0
rag	"Aunt Ada, do you have a clean rag? """	30-33	0	0
rag	I saw Mr. Schenley's body flopping around like a rag doll, because he didn't have his seatbelt on like I did.	49-52	0	0
rag	I was on a desolate hillside, a worn battle lance beside me, its pennon little more than a rag.	91-94	0	0
rag	The setting is Ramkali rag, which relates to the season of Besant in March shortly before harvest.	23-26	10	3
rag	She could stand the faded pastel smear on the peeling wallpaper in there, and she could stand the faint reddish stain on her mother's cleaning rags.	143-147	0	0
rag	But Thomas, well, he suddenly, before our very eyes, became this mound of flesh stripping off a thick bundle of bloody rags from between his legs.	119-123	0	0
rag	Exactly as in every account, whether from Danzig, or Munich, or Warsaw, the rags of a Wehrmacht uniform clung to the figure's bones, the sleeves, the trousers, hanging in shreds, slashed back and forth and up and down by outragedtime.	76-80	0	0
rag	Bull sat, apparently unmoved, with his back against a cottonwood tree, running a wiping rag through the barrel of a revolver.	88-91	0	0
rag	The big attendant comes out of his office and hands wet rags to everybody.	56-60	0	0
rag	"Mr. Boudreaux looked for the soldering gun while she dusted the maple counter with a rag and spread out the components. """	85-88	0	0
rag	Whatever the rags paid the paparazzi, it was enough to keep them coming back for more.	13-17	2	0
rag	"Jason handed her a clean blue wipe rag from the dispenser. """	35-38	0	0
rag	He holstered the knife and then grabbed the driver's twitching body with both fists, yanked it from the truck and threw it like a rag doll to the side of the road.	130-133	0	0
rag	"Though old Ace here must be either a wizard or else the biggest damned fool going to have kept that mess of rags and rot in the air all this time, "" Steve conceded. """	108-112	0	0
rag	"ENSEMBLE THERE 'S SOMETHIN ' HAPPENIN ' IN DIXIEI 'M FROM DIXIE SO I KNOWWE GOT A RAG WE CALL "" THE FIG TREE "" FOR THAT BIG TREE THAT WE GROWAND WHEN WE 'RE HOPPIN ' ON THE BAYOUI DEFY YOU TO BE STILLGET YOU A RAGGY TUNEGET YOU A CAJUN MOONGET YOU A JACK OR A JILL COME ON ALONGWE 'RE GON NA DO THE FIG TREE RAGYOUR BODY GON NA ZIG AND ZAGTAKE A LOOK ATEV'RY CHAP AND EV'RY CHIPPY ALL ALONG THE MISSISSIPPIDOIN ' THE DANCETHEY 'RE DANCIN ' TO THE FIG TREE RAGI WAN NA DO THE FIG TREE RAG"	484-487	11	1
rag	Muffled in rags to protect the lungs, Moses sprayed ceilings, but the gun speckled the windows and banisters and he went back to the brush.	11-15	0	0
rag	They're wearing wet rags on their heads, sitting near the house sites in the brilliance of noon.	20-24	0	0
rag	Women discuss how they no longer can afford soap in accents Shakespeare might have understood; and when a book seller in rags boards the train,	121-125	0	0
rag	A foul smell filled his nostrils as a dirty rag was pressed against his face; hands were grabbing at his shoulders and ankles.	44-47	0	0
rag	Twice, above inscriptions he wouldnever interpret, he saw a being dressed in rags bursting chains offhimself; no doubt somebody put those chains on in the first place.	77-81	0	0
rag	A donkey pulling a heavily loaded wooden cart presses her into the roughly textured coral rag.	90-93	0	0
rag	He wears rags sewn with tiny bells, each of which tinkles a note that in his mind symbolizes the special vice of each place he has visited.	9-13	0	0
rag	You reached down under your edge of the seat and pulled out the pistol in a clean white rag.	88-91	0	0
rag	She wiped her hands on the polishing rag, which was fortunately still in the pocket of her dress, and headed for the baths.	37-40	0	0
rag	When she had finished, she put the rag in a bucket, mentally calculating that she had finished tidying	35-38	0	0
rag	The women had managed to wash a few garments, faded shirts and baby rags; a long line of them flapped from a cord hung so low everyonecrossing the deck had to stoop under it.	68-72	0	0
rag	have existed forever without being considered pro-Cologne In Cologne, a town of monks and bones, And pavements fang ' d with murderous stones And rags, and hags, and hideous wenches; I counted two and seventy stenches, All well defined, and	146-150	0	0
rag	PADDY puts down the gun and gags CONSTABLE with a rag from his pocket.	50-53	0	0
rag	He just lay there in the sunshine, all stretched out and limber as a rag.	69-72	0	0
rag	She went up her own trail, wiping away the dime-sized drops on the linoleum, then rinsing the rag, wringing it out, and putting it aside.	94-97	0	0
rag	She was very suntanned, her long hair tied up in a rag of crimson silk.	51-54	0	0
rag	He laughed and held up a devil's suit he made out of a tablecloth and some stolen rags.	82-86	0	0
rag	A tall blond male vampire stood behind him with a handsome woman, both of them swathed in rags like lepers.	90-94	3	0
rag	"One hardly thinks of the local rag as a representative of the media at large. """	31-34	2	0
multitude	Then he'd gone straight downstairs to the watch commander's office and asked to be reassigned to the day watch, citing a multitude of personal and even health reasons, all of them lies.	121-130	0	0
multitude	as posited by the ' ' many worlds ' ' interpretation of quantum mechanics which Helou accepts - there can be a multitude of additional Big Bangs.	111-120	0	0
multitude	"Therefore we have a multitude of issues to work out. """	20-29	0	0
multitude	But by now the others, the multitudes, have fallen hard for him.	27-37	0	0
multitude	He not only had a multitude of slaves but he never freed them, according to the Law.	18-27	0	0
multitude	Does not sound of music linger entrancingly on the ear, whether it is made by man or the multitude of the voices of nature?	89-98	0	0
multitude	the scientists who had drawn the plans and trained the astronauts; the artisans who had assembled the unbelievably complicated capsule and its rocket booster; the crews aboard recovery ships; the multitude of technicians who were to monitor and track his flight.	196-205	0	0
multitude	"impacts of our continual exposure to a multitude of toxicants at low or trace doses is a hotly debated issue, "" says Christian Daughton, Ph.D., chief of the U.S. Environmental Protection Agency's Environmental Chemistry Branch in Las Vegas."	39-48	0	0
multitude	The most diligent care must be taken to prevent such meetings of the multitude that may make use of pretence to begin insurrection or carry on designs to the interruption of the public peace '. '	69-78	0	0
multitude	That term planned economy covers a multitude of sins.	35-44	0	0
multitude	This captured God, He told the multitudes, would protect our eastern frontier.	31-41	1	0
multitude	Matthew and Joan moved forward with the rest, but the gate was too narrow to admit the multitude efficiently and soon they seemed to be standing dead still with hardly room to breathe.	87-96	0	0
multitude	We can't peer directly into it, because it's hidden from view by dust and a multitude of stars.	76-85	0	0
multitude	On the other hand, Trend Micro's suite does an excellent job of cramming a multitude of options into a well-structured and aesthetically pleasing interface.	75-84	0	0
multitude	In college he would wander aimlessly into a party on his way home from a late evening jog, unshaven, his hair plastered to his scalp with sweat, visible pit stains on his ratty NYU sweatshirt, and he'd leave an hour later with any one of the multitude of girls who practically climbed over each other to make themselves available to him.	242-251	0	0
